country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","18-03-2026 16:00:00",26.358805,73.047444,SO2,2,11,4
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","18-03-2026 16:00:00",26.253384,72.976571,SO2,4,17,8
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.37206,78.50864,OZONE,15,28,22
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","18-03-2026 16:00:00",17.528544,78.286195,NO2,11,18,15
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","18-03-2026 16:00:00",17.528544,78.286195,SO2,8,13,10
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","18-03-2026 16:00:00",17.4559458,78.4332152,PM2.5,15,48,29
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","18-03-2026 16:00:00",17.4559458,78.4332152,NO2,4,29,15
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","18-03-2026 16:00:00",17.417094,78.457437,PM2.5,19,65,35
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","18-03-2026 16:00:00",17.417094,78.457437,PM10,57,94,66
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","18-03-2026 16:00:00",17.417094,78.457437,SO2,15,22,17
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","18-03-2026 16:00:00",17.417094,78.457437,OZONE,11,25,12
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","18-03-2026 16:00:00",17.349694,78.451437,NO2,7,12,9
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","18-03-2026 16:00:00",23.8175497,91.2726974,PM2.5,51,170,84
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","18-03-2026 16:00:00",23.8175497,91.2726974,CO,10,32,20
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-03-2026 16:00:00",13.1662,80.2584,PM10,16,102,41
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-03-2026 16:00:00",13.1662,80.2584,NH3,1,3,2
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","18-03-2026 16:00:00",13.1662,80.2584,CO,26,34,29
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","18-03-2026 16:00:00",13.164544,80.26285,PM10,26,69,50
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","18-03-2026 16:00:00",13.164544,80.26285,NO2,9,12,10
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","18-03-2026 16:00:00",13.164544,80.26285,SO2,15,23,17
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","18-03-2026 16:00:00",12.9533,80.2357,NO2,2,12,5
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","18-03-2026 16:00:00",12.9533,80.2357,OZONE,1,4,2
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","18-03-2026 16:00:00",13.1036,80.2909,NH3,4,4,4
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","18-03-2026 16:00:00",13.0052189,80.2398125,SO2,5,8,7
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","18-03-2026 16:00:00",11.0328,77.0349,NO2,10,11,11
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","18-03-2026 16:00:00",11.0328,77.0349,SO2,3,6,4
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","18-03-2026 16:00:00",25.771061," 73.340227",NH3,2,8,5
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","18-03-2026 16:00:00",24.041198,74.780702,NH3,4,5,4
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","18-03-2026 16:00:00",25.036360,73.883502,PM10,47,240,90
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","18-03-2026 16:00:00",25.036360,73.883502,SO2,4,13,7
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","18-03-2026 16:00:00",26.031443,76.359327,PM10,106,394,172
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","18-03-2026 16:00:00",27.608912,75.153302,PM2.5,27,190,63
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","18-03-2026 16:00:00",27.608912,75.153302,PM10,77,322,147
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","18-03-2026 16:00:00",27.608912,75.153302,OZONE,56,129,106
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","18-03-2026 16:00:00",24.885261,72.857549,SO2,4,10,6
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","18-03-2026 16:00:00",29.931624,73.864511,PM2.5,12,173,43
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","18-03-2026 16:00:00",29.931624,73.864511,SO2,2,5,3
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","18-03-2026 16:00:00",26.159933,75.780517,PM10,124,471,227
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","18-03-2026 16:00:00",24.5886166,73.6321397,NO2,3,75,41
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","18-03-2026 16:00:00",24.5886166,73.6321397,NH3,4,6,5
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","18-03-2026 16:00:00",24.5886166,73.6321397,OZONE,4,64,42
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","18-03-2026 16:00:00",13.1278,80.2642,NO2,12,16,14
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","18-03-2026 16:00:00",27.23711,78.01936,PM10,103,408,186
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","18-03-2026 16:00:00",27.23711,78.01936,OZONE,6,6,6
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","18-03-2026 16:00:00",27.19865833,78.00598056,NO2,8,12,10
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","18-03-2026 16:00:00",27.19865833,78.00598056,SO2,17,19,18
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","18-03-2026 16:00:00",27.19412,77.96237,NH3,7,8,8
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","18-03-2026 16:00:00",27.19412,77.96237,SO2,13,14,13
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","18-03-2026 16:00:00",27.169338,78.03582,PM10,120,217,144
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","18-03-2026 16:00:00",17.585705,78.126199,PM10,78,88,81
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.393559,78.339194,PM10,70,87,80
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.393559,78.339194,NO2,11,15,14
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.393559,78.339194,SO2,9,15,12
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.393559,78.339194,CO,22,29,26
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","18-03-2026 16:00:00",17.393559,78.339194,OZONE,15,23,20
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","18-03-2026 16:00:00",17.544899,78.486949,PM2.5,47,70,53
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","18-03-2026 16:00:00",17.544899,78.486949,PM10,76,108,86
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","18-03-2026 16:00:00",26.253384,72.976571,OZONE,4,130,99
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","18-03-2026 16:00:00",26.506177,77.025989,CO,13,88,30
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","18-03-2026 16:00:00",25.164090,75.858137,PM2.5,25,243,96
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","18-03-2026 16:00:00",25.164090,75.858137,PM10,113,224,152
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","18-03-2026 16:00:00",25.164090,75.858137,CO,26,103,36
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","18-03-2026 16:00:00",27.213494,73.734444,PM10,70,197,119
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","18-03-2026 16:00:00",13.4127,80.1081,NH3,1,1,1
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","18-03-2026 16:00:00",9.865935,78.022669,CO,34,34,34
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","18-03-2026 16:00:00",17.460103,78.334361,NO2,10,46,26
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","18-03-2026 16:00:00",17.460103,78.334361,NH3,2,7,4
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","18-03-2026 16:00:00",17.460103,78.334361,OZONE,13,16,14
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","18-03-2026 16:00:00",28.964949,77.278761,OZONE,8,116,67
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","18-03-2026 16:00:00",28.359581,79.414455,CO,37,103,58
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","18-03-2026 16:00:00",28.359581,79.414455,OZONE,17,18,17
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","18-03-2026 16:00:00",28.38910936,79.42963708,PM2.5,19,57,37
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","18-03-2026 16:00:00",28.725645,77.749675,NH3,8,13,10
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","18-03-2026 16:00:00",28.725645,77.749675,OZONE,8,90,68
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-03-2026 16:00:00",25.4547,78.6039,PM2.5,16,56,34
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-03-2026 16:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-03-2026 16:00:00",25.4547,78.6039,CO,5,50,13
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","18-03-2026 16:00:00",25.4547,78.6039,OZONE,3,14,9
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","18-03-2026 16:00:00",26.428282,80.327067,PM2.5,36,238,91
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","18-03-2026 16:00:00",26.509954,80.249612,PM2.5,55,333,107
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","18-03-2026 16:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","18-03-2026 16:00:00",26.4703136,80.3229863,PM2.5,39,321,153
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","18-03-2026 16:00:00",26.906111,80.948222,SO2,6,20,14
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","18-03-2026 16:00:00",26.90723,80.98579,PM2.5,10,273,108
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","18-03-2026 16:00:00",26.90723,80.98579,NO2,31,32,32
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","18-03-2026 16:00:00",26.90723,80.98579,OZONE,8,41,30
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","18-03-2026 16:00:00",26.8458805,80.9365541,SO2,3,20,10
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","18-03-2026 16:00:00",26.83399722,80.8917361,PM2.5,97,306,179
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","18-03-2026 16:00:00",26.83399722,80.8917361,PM10,84,138,104
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-03-2026 16:00:00",29.063510,77.709723,CO,8,48,30
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","18-03-2026 16:00:00",28.83526,78.74460,PM10,48,98,74
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","18-03-2026 16:00:00",28.83526,78.74460,CO,32,44,35
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","18-03-2026 16:00:00",28.840739,78.697531,PM10,66,132,98
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","18-03-2026 16:00:00",28.840739,78.697531,NH3,3,6,4
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","18-03-2026 16:00:00",28.840739,78.697531,CO,21,88,30
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.6603346,77.3572563,NO2,44,91,61
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-03-2026 16:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-03-2026 16:00:00",26.730136,83.433859,SO2,45,47,46
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","18-03-2026 16:00:00",26.730136,83.433859,OZONE,1,5,4
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","18-03-2026 16:00:00",28.725645,77.749675,PM2.5,53,336,224
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","18-03-2026 16:00:00",27.168897,78.376960,CO,2,48,14
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","18-03-2026 16:00:00",27.168897,78.376960,OZONE,1,20,6
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.646233,77.358075,NO2,23,89,51
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.757294,77.278792,OZONE,4,101,68
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","18-03-2026 16:00:00",28.685382,77.453839,NH3,6,16,10
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","18-03-2026 16:00:00",28.999264,77.7590354,PM10,101,253,142
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","18-03-2026 16:00:00",28.999264,77.7590354,OZONE,7,24,16
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","18-03-2026 16:00:00",28.9535882,77.7622941,CO,16,72,42
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","18-03-2026 16:00:00",29.063510,77.709723,PM2.5,79,300,147
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","18-03-2026 16:00:00",28.2348927,77.8683002,PM2.5,27,311,140
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","18-03-2026 16:00:00",26.868120,81.005119,CO,35,42,41
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","18-03-2026 16:00:00",28.406963,77.849831,PM2.5,90,327,229
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","18-03-2026 16:00:00",28.406963,77.849831,PM10,110,278,179
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","18-03-2026 16:00:00",28.406963,77.849831,SO2,14,62,32
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","18-03-2026 16:00:00",28.88528,78.73880,SO2,25,40,28
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","18-03-2026 16:00:00",28.856664,78.772638,PM10,63,117,84
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","18-03-2026 16:00:00",30.269444,78.044167,CO,4,4,4
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","18-03-2026 16:00:00",30.075911,78.2859547,PM10,22,44,30
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","18-03-2026 16:00:00",30.075911,78.2859547,CO,37,37,37
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","18-03-2026 16:00:00",30.075911,78.2859547,OZONE,36,74,51
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","18-03-2026 16:00:00",23.685297,86.945968,PM2.5,28,97,68
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","18-03-2026 16:00:00",23.6979360,86.9443950,PM2.5,26,63,45
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","18-03-2026 16:00:00",23.6979360,86.9443950,CO,6,52,20
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","18-03-2026 16:00:00",23.6979360,86.9443950,OZONE,7,69,50
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","18-03-2026 16:00:00",23.6181830,87.1057180,NO2,8,15,11
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","18-03-2026 16:00:00",23.616515,87.119133,NO2,9,26,14
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","18-03-2026 16:00:00",22.7605581,88.3617589,PM2.5,12,39,26
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","18-03-2026 16:00:00",22.7605581,88.3617589,PM10,15,51,32
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","18-03-2026 16:00:00",23.567923,87.306843,SO2,5,58,22
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","18-03-2026 16:00:00",23.567923,87.306843,OZONE,3,71,52
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","18-03-2026 16:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-03-2026 16:00:00",25.494,81.863,NH3,8,8,8
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-03-2026 16:00:00",25.494,81.863,CO,10,32,19
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","18-03-2026 16:00:00",25.494,81.863,OZONE,7,38,30
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","18-03-2026 16:00:00","25.44919916 ","81.82735986 ",SO2,43,55,51
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","18-03-2026 16:00:00","25.44919916 ","81.82735986 ",OZONE,11,12,11
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","18-03-2026 16:00:00",22.611968,88.347422,PM2.5,23,64,41
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","18-03-2026 16:00:00",22.611968,88.347422,SO2,7,13,9
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","18-03-2026 16:00:00",22.611968,88.347422,CO,16,26,21
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","18-03-2026 16:00:00",22.5687319,88.2797276,PM2.5,10,34,21
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","18-03-2026 16:00:00",22.5687319,88.2797276,NH3,4,10,5
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","18-03-2026 16:00:00",22.5367507,88.3638022,NO2,16,27,20
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","18-03-2026 16:00:00",25.3505986,82.9083074,NO2,39,43,41
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","18-03-2026 16:00:00",25.3505986,82.9083074,SO2,9,13,11
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","18-03-2026 16:00:00",25.301778,82.996789,NH3,1,1,1
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","18-03-2026 16:00:00",27.5714090,77.6557570,CO,26,60,42
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","18-03-2026 16:00:00",22.629801,88.352017,PM2.5,27,48,37
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","18-03-2026 16:00:00",22.629801,88.352017,CO,10,30,18
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","18-03-2026 16:00:00",22.629801,88.352017,OZONE,8,27,20
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","18-03-2026 16:00:00",22.554954,88.292568,PM10,21,52,37
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","18-03-2026 16:00:00",22.554954,88.292568,SO2,10,43,19
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","18-03-2026 16:00:00",28.856664,78.772638,NH3,6,6,6
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","18-03-2026 16:00:00",28.849399,78.742362,NH3,NA,NA,NA
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","18-03-2026 16:00:00",29.4723508,77.7194031,CO,30,168,75
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","18-03-2026 16:00:00",28.6245479,77.3577104,NO2,2,27,11
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","18-03-2026 16:00:00",28.5898,77.3101,SO2,10,46,21
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","18-03-2026 16:00:00",23.5087640,87.3544400,NH3,NA,NA,NA
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","18-03-2026 16:00:00",23.5087640,87.3544400,OZONE,11,55,51
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","18-03-2026 16:00:00",22.58157048,88.41002457,OZONE,19,45,36
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","18-03-2026 16:00:00",22.556640,88.342674,PM10,18,31,25
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","18-03-2026 16:00:00",22.49929,88.36917,NO2,11,18,15
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","18-03-2026 16:00:00",22.51106,88.35142,NO2,27,95,48
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","18-03-2026 16:00:00",22.5448082,88.3403691,NO2,12,25,18
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","18-03-2026 16:00:00",22.5448082,88.3403691,CO,34,56,39
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","18-03-2026 16:00:00",26.6879226,88.4152495,NO2,32,75,53
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","18-03-2026 16:00:00",16.5150833,80.5181667,NO2,8,11,9
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","18-03-2026 16:00:00",16.5150833,80.5181667,SO2,5,10,9
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-03-2026 16:00:00",14.675886,77.593027,PM2.5,33,77,49
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-03-2026 16:00:00",14.675886,77.593027,CO,28,37,32
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","18-03-2026 16:00:00",14.675886,77.593027,OZONE,25,47,35
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","18-03-2026 16:00:00",13.204880,79.097889,NO2,33,41,37
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","18-03-2026 16:00:00",13.204880,79.097889,OZONE,23,37,30
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-03-2026 16:00:00",16.711754,81.092095,PM2.5,39,85,51
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-03-2026 16:00:00",16.711754,81.092095,PM10,29,80,41
India,Andhra_Pradesh,Eluru,"District Court, Eluru - APPCB","18-03-2026 16:00:00",16.711754,81.092095,CO,25,41,32
India,Andhra_Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB","18-03-2026 16:00:00",16.316553,80.413302,CO,9,21,12
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","18-03-2026 16:00:00",14.465052,78.824187,PM2.5,55,78,64
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","18-03-2026 16:00:00",14.465052,78.824187,PM10,51,72,60
India,Assam,Silchar,"Tarapur, Silchar - PCBA","18-03-2026 16:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","18-03-2026 16:00:00",26.987634,94.636574,PM10,19,33,25
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","18-03-2026 16:00:00",26.987634,94.636574,SO2,5,9,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","18-03-2026 16:00:00",26.146529,87.454184,NO2,1,4,2
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","18-03-2026 16:00:00",26.146529,87.454184,OZONE,9,11,10
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-03-2026 16:00:00",25.5626095,84.663264,PM2.5,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-03-2026 16:00:00",25.5626095,84.663264,NO2,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-03-2026 16:00:00",25.5626095,84.663264,SO2,NA,NA,NA
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","18-03-2026 16:00:00",25.5626095,84.663264,CO,44,60,50
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","18-03-2026 16:00:00",24.75746,84.366208,SO2,5,20,14
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","18-03-2026 16:00:00",25.42742023,86.13886079,CO,25,30,28
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","18-03-2026 16:00:00",26.80365,84.51954,PM2.5,15,83,42
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","18-03-2026 16:00:00",14.465052,78.824187,NH3,3,5,4
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","18-03-2026 16:00:00",16.9872867,81.7363176,NO2,7,42,26
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","18-03-2026 16:00:00",13.67,79.35,PM2.5,6,49,28
